text,lang,id,createdAt,userId,hashtags,userScreenName,retweetedToId,obs
BARCELONA https://t.co/7X5GmoSqMD,pt,899338259679109000,2017-08-20T18:32:04Z,148459588,,IreneBostonCule,,1
@FCBarcelona_es Siempre contigo Barcelona! ❤💙,es,899315790809358000,2017-08-20T17:02:47Z,1401091561,,Connie_Gdl,,1
Barcelona tying today.,en,899320572303290000,2017-08-20T17:21:47Z,2431434984,,AJDesai4,,1
"Barcelona e Juventus, fácil...",pt,900772980069999000,2017-08-24T17:33:08Z,3319095417,,Filipa1770,,1
@ChampionsLeague Turkish Barcelona = Beşiktaş,tr,900700787743101000,2017-08-24T12:46:16Z,266053896,,seIcukjk,,1
@ChelseaFC Yeah with Barcelona,en,900755154294714000,2017-08-24T16:22:18Z,2808159049,,TheLawyerAli,,1
Alguém vai a Barcelona,pt,900761978431566000,2017-08-24T16:49:25Z,2811006365,,jpnotjp,,1
@andresiniesta8 Vamos Barcelona,es,900723382425092000,2017-08-24T14:16:03Z,796749307680526000,,truchito07,,1
"@EscurcoNegre Jo, a Barcelona",es,900764104931123000,2017-08-24T16:57:52Z,521774492,,DeVonAusfern,,1
barcelona procesando neymar,pt,900027501279404000,2017-08-22T16:10:52Z,2359848233,,slaymdrid,,1
#NoTincPor #Blau #Barcelona,und,901355472455971000,2017-08-26T08:07:45Z,203824276,"NoTincPor,Blau,Barcelona",estermartia,,1
@mr_jonnyd george ezra barcelona,und,902955582625284000,2017-08-30T18:06:01Z,428460387,,bombhead59,,1
Hackers>Directiva del Barcelona,es,901470954194436000,2017-08-26T15:46:38Z,147995709,,miyagui_flx,,1
RT @LucasDigne: ❤️Barcelona 🙏,pt,900136486061978000,2017-08-22T23:23:56Z,1184066946,,Chandrakalawati,898234144093864000,1
@TinenQa Barcelona xD,pl,901506735822836000,2017-08-26T18:08:49Z,830829489445810000,,estrellaredonda,,1
Barcelona juega feooooo,es,901496824665604000,2017-08-26T17:29:26Z,293853836,,DubanChamorro,,1
#Barcelona https://t.co/bjZfe4aIDW,und,901535173191324000,2017-08-26T20:01:49Z,1291664504,Barcelona,AwesomelyH,,1
Barcelona estoy llegando,es,902183604205310000,2017-08-28T14:58:27Z,419204778,,alfredoorofino,,1
@snowydanger @MillwallFC Barcelona,pt,903153851573862000,2017-08-31T07:13:52Z,2168494655,,jaeroadz,,1
Coutinho to barcelona #DeadlineDay,pt,903338463885447000,2017-08-31T19:27:27Z,791340862215258000,DeadlineDay,donmartinwizzy,,1
@ArsenalFanTV Fuck You Barcelona,en,893210561890181000,2017-08-03T20:42:47Z,522506369,,arsenalsherry86,,1
RT @danso_caleb: Barcelona,pt,893957273827115000,2017-08-05T22:09:57Z,887154398140478000,,memcimenzau1976,893011516114555000,1
@KatyPerrySpain @katyperry #SpainDeservesWitnessTheTour Barcelona!!,pt,894602005448204000,2017-08-07T16:51:53Z,1264708951,SpainDeservesWitnessTheTour,MontseMoreno14,,1
@espn @ESPNFC Barcelona!!!,pt,892858768840577000,2017-08-02T21:24:53Z,808458052114399000,,FSdog2003,,1
RT @lelepons: Barcelona !!!!!!!,pt,893317982205751000,2017-08-04T03:49:38Z,4843066600,,danielamunoz98,893097511124050000,1
Barcelona necesita a Hazard,es,893331118765863000,2017-08-04T04:41:50Z,969176371,,PatoBotello_9,,1
#Barcelona https://t.co/gtWgG0g1AO,und,894053528909607000,2017-08-06T04:32:26Z,129451252,Barcelona,lagOCheca,,1
"Calma aí, Barcelona. #VamosChape",pt,894630568670966000,2017-08-07T18:45:23Z,72899436,VamosChape,emillyfassis,,1
Barcelona eu te amo,pt,894619042732028000,2017-08-07T17:59:35Z,412427310,,jagrann,,1
Barcelona  çok iyi !,tr,894630551906394000,2017-08-07T18:45:19Z,285832613,,ulaskckk,,1
5 min - 1x0 Barcelona,pt,894629436225729000,2017-08-07T18:40:53Z,1722984301,,PedroBenjamim_,,1
@ertemsener İNADINA İNADINA BARCELONA !!!,und,894653037582713000,2017-08-07T20:14:40Z,3893753525,,akkoca_a,,1
Konya Barcelona len mq,in,894272966497890000,2017-08-06T19:04:24Z,784830489722958000,,MTarikYilmaz,,1
Barcelona já pode desistir,pt,897938016441819000,2017-08-16T21:48:00Z,2154562528,,andrefmr123,,1
af barcelona pqp,pt,897957821941207000,2017-08-16T23:06:42Z,3149425569,,wolfienands,,1
Barcelona Basu da zabi,und,897935604750721000,2017-08-16T21:38:25Z,300816889,,shamooo_088,,1
Barcelona getting fuckedddd,en,897935604729745000,2017-08-16T21:38:25Z,858451650,,Ganya_A,,1
Barcelona no trae nadaa,pt,897937852864090000,2017-08-16T21:47:21Z,179744312,,MarianaGtzp,,1
Barcelona ta uma bosta,und,897928302450676000,2017-08-16T21:09:24Z,4151232693,,carlinhosbeker2,,1
Barcelona andas a onde? 👀👀,pt,897938360370463000,2017-08-16T21:49:22Z,2273772811,,pl_dancer,,1
BARCELONA BITCHES ☉🍹👰🙈 #Lowenomore #hendo,en,897999756622008000,2017-08-17T01:53:20Z,407042196,"Lowenomore,hendo",AJJohnson_21,,1
RT @AnthonyMartial: Barcelona 🙏🏾,pt,898467568327045000,2017-08-18T08:52:15Z,782270924,,EmmalL3,898254468105487000,1
Beautiful Barcelona... ☹💔  #LasRamblas,en,898463717926556000,2017-08-18T08:36:57Z,49717777,LasRamblas,Jennynixon0808,,1
"Hoje, somos todos BARCELONA",pt,898487109576798000,2017-08-18T10:09:54Z,88202089,,Videira_Santos,,1
RT @HarrisJOfficial: Barcelona😞😡💔,pt,898469292177576000,2017-08-18T08:59:06Z,815873156137255000,,KingHarrisJ,898327758983414000,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898449671198265000,2017-08-18T07:41:08Z,893114015915934000,,Med_Ouaa1,898233036533367000,1
RT @Caspar_Lee: ❤️Barcelona,pt,898427919550210000,2017-08-18T06:14:42Z,2833049486,,yumnaakhalid,898213376429576000,1
Pray for Barcelona,en,898440334689968000,2017-08-18T07:04:02Z,898430573214958000,,jacky_zhongm,,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898438879279108000,2017-08-18T06:58:15Z,720316411302707000,,BenjyKhlf,898233036533367000,1
"Damn yall ok?
#Barcelona",en,898434873689494000,2017-08-18T06:42:20Z,2776576731,Barcelona,lilvhs,,1
RT @laiafenty: #Barcelona 😭💔💔💔,und,898404276271145000,2017-08-18T04:40:45Z,799367236377002000,Barcelona,jimenez_berto,898209959854395000,1
Barcelona draws blank against city rival Espanyol #Barcelona... #Barcelona https://t.co/k54CGAFhn1 #barcelona,en,898428691318833000,2017-08-18T06:17:46Z,2798616144,"Barcelona,Barcelona,barcelona",linadbg,,1
RT @linadbg: Barcelona draws blank against city rival Espanyol #Barcelona... #Barcelona https://t.co/TSQTg6ffGj #barcelona,en,898445447538160000,2017-08-18T07:24:21Z,2971247836,"Barcelona,Barcelona,barcelona",ketizazaz,898445291338084000,1
FC Barcelona Transfer News: Barcelona Targetting Leicester City Super Star #FCBarcelona #Barcelona #Barcelona… https://t.co/fLctej02Mj,en,898426510255641000,2017-08-18T06:09:06Z,2774007786,"FCBarcelona,Barcelona,Barcelona",amyrightside,,1
Live Commentary: Espanyol 0-0 #Barcelona # #Barcelona #Barcelona... #Barcelona https://t.co/OZarGHCD2v,en,899010122503955000,2017-08-19T20:48:10Z,2593951230,"Barcelona,Barcelona,Barcelona,Barcelona",MamicV,,1
FC Barcelona soccer academy coming to Edmonton #Barcelona #Barcelona https://t.co/xaptViz714 #barcelona,en,898986865084125000,2017-08-19T19:15:45Z,2810050196,"Barcelona,Barcelona,barcelona",amandsst,,1
Atentado terrorista en #barcelona,es,898221589153579000,2017-08-17T16:34:49Z,887098259034051000,barcelona,RubnDaz41701345,,1
😳😱💔 #Barcelona 🙏🇪🇸 — in shock,en,898214530144195000,2017-08-17T16:06:46Z,2238870966,Barcelona,Fiorentina_ole,,1
#Barcelona Que horror!!,es,898212655307084000,2017-08-17T15:59:19Z,108694850,Barcelona,jenny_192192,,1
Barcelona Terror Attack :(,sv,898216572765872000,2017-08-17T16:14:53Z,20334002,,TheCoffeeSnolf,,1
"RT @RobertoHobbit: Barcelona, multiculturalizada.",pt,898212416198259000,2017-08-17T15:58:22Z,985145707,,Venturadediego,898208484055015000,1
BARCELONA 😫😫😫😫😫AQUI NO PORFAVOR,es,898214232361235000,2017-08-17T16:05:35Z,173871352,,chochocentrista,,1
Terrorism in Barcelona. @ma_silvestre,ro,898213095696327000,2017-08-17T16:01:04Z,16369358,,seattleslem,,1
RT @Caspar_Lee: ❤️Barcelona,pt,898215167661670000,2017-08-17T16:09:18Z,1084402063,,Jessicalynn200,898213376429576000,1
Mi querida Barcelona 😢,es,898215834568602000,2017-08-17T16:11:57Z,245225841,,martismartys,,1
@CDU Siehe Barcelona 🤣,fi,898223304607232000,2017-08-17T16:41:38Z,806872311227892000,,ma_rio1287,,1
Today it's #Barcelona,en,898213632579957000,2017-08-17T16:03:12Z,20729116,Barcelona,DishCentral,,1
Barcelona what the hell,en,898213112482058000,2017-08-17T16:01:08Z,177174629,,kyemackay1,,1
Qué horror #Barcelona,es,898224504211747000,2017-08-17T16:46:24Z,133214304,Barcelona,casassimon,,1
Rezo por ti Barcelona 😭🙏,es,898221291370672000,2017-08-17T16:33:38Z,2526268161,,KarlaSalini,,1
#Barcelona. https://t.co/1JfsfUX7OG,und,898223900198408000,2017-08-17T16:44:00Z,835798571907699000,Barcelona,clavegeopolitik,,1
RT @Alex_BayBay: Força Barcelona,und,898221559801946000,2017-08-17T16:34:42Z,2887150341,,ItsGaizka,898221239445197000,1
RT @Guardiolato: Ànims #Barcelona.,und,898221375231582000,2017-08-17T16:33:58Z,234035266,Barcelona,lmussa97,898220156295500000,1
Turan and Vidal available for Barcelona # #Barcelona #Barcelona https://t.co/PF79mgP5Cp #Barcelona,en,898902391793214000,2017-08-19T13:40:05Z,2799108808,"Barcelona,Barcelona,Barcelona",thell0ve,,1
Vai Barcelona #LibertadoresFOXSports,pt,895449712068895000,2017-08-10T01:00:22Z,37073195,LibertadoresFOXSports,WAGUETO,,1
Praying for Barcelona 💙,en,898320738305794000,2017-08-17T23:08:48Z,482426704,,CourtneyLeigh51,,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898345329514365000,2017-08-18T00:46:31Z,588973994,,Levylove1,898233036533367000,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898318154606060000,2017-08-17T22:58:32Z,405849529,,YoyoPompom76,898233036533367000,1
RT @AnthonyMartial: Barcelona 🙏🏾,pt,898331979057308000,2017-08-17T23:53:28Z,315551581,,jiggymother,898254468105487000,1
God bless #Barcelona 😥,en,898329156278141000,2017-08-17T23:42:15Z,615753219,Barcelona,_elyssadizon,,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898318330758431000,2017-08-17T22:59:14Z,606738087,,AintUOg,898233036533367000,1
RT @Brayan_SanchezM: Fuerza Barcelona💔😔.,es,898340556379537000,2017-08-18T00:27:33Z,3416732122,,IBrayanSanchez,898324793409159000,1
Barcelona https://t.co/OCY1VAKu8u,pt,898344553580610000,2017-08-18T00:43:26Z,3232109199,,9acf25121d4d430,,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898339394586727000,2017-08-18T00:22:56Z,1147076701,,Er_Ma10,898233036533367000,1
#barcelona https://t.co/JrYG0Qg1af,und,898328799758004000,2017-08-17T23:40:50Z,873826423672361000,barcelona,BdezJesus,,1
RT @AlbertBaro3: T'estimo. #Barcelona,es,898327847659385000,2017-08-17T23:37:03Z,451677584,Barcelona,mynameismariina,898311173996786000,1
RT @mariadkennedy: BARCELONA 😢,pt,898327184950952000,2017-08-17T23:34:25Z,3301855977,,itsmiriamherr,898299123006407000,1
Oraciones por barcelona,es,898331869988639000,2017-08-17T23:53:02Z,69410009,,vbdub,,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898321652647211000,2017-08-17T23:12:26Z,1625745482,,Coeiio33,898233036533367000,1
Praying for Barcelona!,en,898343031035777000,2017-08-18T00:37:23Z,1321276676,,CarolinaGirlGG,,1
praying for Barcelona.,en,898319186409263000,2017-08-17T23:02:38Z,2855105823,,abby_368,,1
Pray for Barcelona 😿😿,en,898326367057568000,2017-08-17T23:31:10Z,1336588885,,samie_hitch,,1
Bad news for Barcelona😔,en,898165511317578000,2017-08-17T12:51:59Z,245636680,,Lallannaa,,1
RT @RebekahVardy: #Barcelona 😢🙏🏼,und,898241302395068000,2017-08-17T17:53:09Z,520278722,Barcelona,Emma_LouDitch,898220023386436000,1
#Barcelona https://t.co/wjDPl25Sc8,und,898265021158875000,2017-08-17T19:27:24Z,114176976,Barcelona,DanaStark,,1
#Barcelona https://t.co/2Fv1yCZcIv,und,898231865185796000,2017-08-17T17:15:39Z,2333405716,Barcelona,bangtanpsae,,1
13 angels  #Barcelona,tl,898260893963698000,2017-08-17T19:11:00Z,557922438,Barcelona,Katy_Chapman,,1
Horrendous news from #Barcelona 😟,en,898267466467386000,2017-08-17T19:37:07Z,1120347764,Barcelona,SarahSatongar,,1
#Barcelona https://t.co/TAgW6dafJa,und,898236449564262000,2017-08-17T17:33:52Z,126424058,Barcelona,PepSanso,,1
Barcelona stay strong,en,898259090446721000,2017-08-17T19:03:50Z,82328147,,boxingrob1990,,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898237833688867000,2017-08-17T17:39:22Z,928438837,,alberto_marco8,898233036533367000,1
#barcelona https://t.co/jIZnddi2bA,und,898229726103429000,2017-08-17T17:07:09Z,115183299,barcelona,Damiscflu,,1
RT @alexsespinar: Barcelona... 🙏🏻😰😢,pt,898245362477134000,2017-08-17T18:09:17Z,3170168117,,alexsespinar,898217633534927000,1
#barcelona https://t.co/mZc6bnh0Pc,und,898264366843392000,2017-08-17T19:24:48Z,256067568,barcelona,avnercadmon,,1
RT @aresteixido: T'ESTIMO BARCELONA 💔,es,898227947722637000,2017-08-17T17:00:05Z,22710336,,bsbone,898227106630570000,1
#barcelona https://t.co/E4S8lWbMmG,und,898231751960613000,2017-08-17T17:15:12Z,1082428105,barcelona,angelcasadogavi,,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898239083591479000,2017-08-17T17:44:20Z,723833241745134000,,_alexdps,898233036533367000,1
RT @OmarSy: BARCELONA 🙏🏿💔🇪🇸 #NoWord,pt,898264412980728000,2017-08-17T19:24:59Z,2466229974,NoWord,beux_beux,898263261375640000,1
RT @Martaxargay: #Barcelona #BastaYA,und,898265797138686000,2017-08-17T19:30:29Z,1247164392,"Barcelona,BastaYA",EvaEsteves_,898263755871486000,1
Pray for Barcelona ❤️,en,898258998167732000,2017-08-17T19:03:28Z,731108839,,broadwaywanab,,1
#Barcelona https://t.co/bMfNeLwa7p,und,898240752916058000,2017-08-17T17:50:58Z,18860505,Barcelona,robertocacheiro,,1
RT @JosephinSkriver: Barcelona 💔💔💔,pt,898229008881644000,2017-08-17T17:04:18Z,2267329921,,alxfrg,898213725793956000,1
absolutely disgusting #Barcelona,en,898235203864408000,2017-08-17T17:28:55Z,486873122,Barcelona,aestheticapatow,,1
Uff!! Otra vez #Barcelona  😢,es,898242770384679000,2017-08-17T17:58:59Z,715379256,Barcelona,carolinaQuintel,,1
"Stay Strong Barcelona!! 

#SayNoToTerrorism",en,898241021347209000,2017-08-17T17:52:02Z,2932195777,SayNoToTerrorism,ffahimtweets,,1
#Barcelona https://t.co/wfIdTZmj6w,und,898235329701872000,2017-08-17T17:29:25Z,2914317473,Barcelona,laura02_08,,1
#barcelona https://t.co/1JAVlUZB8Z,und,898264299755516000,2017-08-17T19:24:32Z,3987156015,barcelona,EmunElliott,,1
Damn. Prayers for #Barcelona,en,898258515797529000,2017-08-17T19:01:33Z,71169474,Barcelona,JuanPablo__Sosa,,1
RT @gastondalmauok: ❤️#Barcelona,und,898263800612233000,2017-08-17T19:22:33Z,838196664,Barcelona,MartaSerbia,898261252815716000,1
Qué impotencia. Mi Barcelona 😭😭😭😭,es,898267781006729000,2017-08-17T19:38:22Z,593823562,,Tegu88,,1
Trieste berichten weer #Barcelona .,nl,898235820427051000,2017-08-17T17:31:22Z,148700628,Barcelona,Vinnie41,,1
RT @bunburyoficial: Barcelona ❤️,pt,898268208834257000,2017-08-17T19:40:04Z,725023550734783000,,KarlaVillaRey,898258513339703000,1
RT @LucasDigne: ❤️Barcelona 🙏,pt,898234524403986000,2017-08-17T17:26:13Z,1442986826,,ManuLpz_,898234144093864000,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898233521965330000,2017-08-17T17:22:14Z,765022940,,kingAbou1er,898233036533367000,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898265058907574000,2017-08-17T19:27:33Z,895051108049146000,,AntonexLee,898233036533367000,1
Prayers for Barcelona #vivabarca,en,898267210606670000,2017-08-17T19:36:06Z,522522745,vivabarca,jojomanco,,1
#Barcelona Os Amo❤️🙏🏻,pt,898227196946510000,2017-08-17T16:57:06Z,740302356252926000,Barcelona,oopsmaleclacexx,,1
RT @MissGeorgiakx: Omg Barcelona 😫💔,en,898226769102348000,2017-08-17T16:55:24Z,77487119,,LydsWyld,898216808540459000,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898244964022407000,2017-08-17T18:07:42Z,2164075924,,Cruyffsystem,898233036533367000,1
#Barcelona https://t.co/RsitlJ71gR,und,898226311939986000,2017-08-17T16:53:35Z,2346569634,Barcelona,byalexx27,,1
RT @LucasDigne: ❤️Barcelona 🙏,pt,898240610318115000,2017-08-17T17:50:24Z,426679656,,kevinbr11,898234144093864000,1
#Barcelona https://t.co/E26kNGviyT,und,898232016184934000,2017-08-17T17:16:15Z,550179650,Barcelona,LauuVarona,,1
RT @Caspar_Lee: ❤️Barcelona,pt,898229403150426000,2017-08-17T17:05:52Z,852529566727975000,,HopeNagai,898213376429576000,1
#Barcelona https://t.co/6GeEOW1Qy5,und,898230816630821000,2017-08-17T17:11:29Z,765646118525006000,Barcelona,MithaeeGanit,,1
RT @AyozePG: Barcelona 🙏🏻🙌🏻❤,pt,898235426175058000,2017-08-17T17:29:48Z,4800419175,,Newcastle_MI,898234144982958000,1
RT @LucasDigne: ❤️Barcelona 🙏,pt,898235069638206000,2017-08-17T17:28:23Z,56307321,,marcidona10,898234144093864000,1
Barcelona https://t.co/R0Z6mIjPmy,pt,898236525065974000,2017-08-17T17:34:10Z,355254183,,kalilzio,,1
RT @AnnaBellini: Barcelona ❤️,pt,898237925955179000,2017-08-17T17:39:44Z,744866197,,pony_less,898219158713881000,1
RT @adnanjanuzaj: Barcelona 🙏🏻🙌🏻❤️💪,pt,898233849121039000,2017-08-17T17:23:32Z,392748334,,f_Gari,898231453607178000,1
RT @mynameiskinder1: Barcelona ✝,pt,898226085455942000,2017-08-17T16:52:41Z,797465212567831000,,SBZamorsYT,898203506024342000,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898238643202138000,2017-08-17T17:42:35Z,4625141835,,lj_barcelona02,898233036533367000,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898233832343835000,2017-08-17T17:23:28Z,1048885860,,andreas19216881,898233036533367000,1
Barcelona 🙏🏻 #Espagne #lasRamblas,pt,898246754977669000,2017-08-17T18:14:49Z,151425944,"Espagne,lasRamblas",AlexDvrt,,1
what happened in barcelona,en,898225854777578000,2017-08-17T16:51:46Z,2943129417,,chosensbrina,,1
#Barcelona https://t.co/NOYq6DKt5T,und,898228463630516000,2017-08-17T17:02:08Z,897589870251717000,Barcelona,ChangePursue,,1
Sin palabras... #Barcelona,es,898232393676599000,2017-08-17T17:17:45Z,2858448488,Barcelona,danizapatoTV,,1
RT @Marc11Cardona: Barcelona ❤️🙏🏼,pt,898250718607360000,2017-08-17T18:30:34Z,4462243045,,kazenoyukue178,898239197408113000,1
#Barcelona https://t.co/ugO14K8Vtn,und,898234125928325000,2017-08-17T17:24:38Z,4183216845,Barcelona,sotini2001,,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898238831941571000,2017-08-17T17:43:20Z,2696752440,,Blaugthe,898233036533367000,1
RT @AnthonyMartial: Barcelona 🙏🏾,pt,898256909400232000,2017-08-17T18:55:10Z,892851182468821000,,alexruiz30_,898254468105487000,1
#Barcelona 😢 https://t.co/7HKliQbbo7,und,898255445575467000,2017-08-17T18:49:21Z,774759103088525000,Barcelona,Angelesmorena50,,1
Pray 🙏😢 for #Barcelone #Barcelona,en,898243974166663000,2017-08-17T18:03:46Z,2774403750,"Barcelone,Barcelona",Phirobi,,1
❤️❤️❤️#Barcelona https://t.co/MlCq0utGgy,und,898259182721262000,2017-08-17T19:04:12Z,28076299,Barcelona,leskaneen,,1
13 mortes. Barcelona.,und,898231282211189000,2017-08-17T17:13:20Z,205674104,,Amerika666,,1
#Barcelona https://t.co/avk8RGFVa0,und,898238752254022000,2017-08-17T17:43:01Z,3422615343,Barcelona,ErWasap,,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898243059779072000,2017-08-17T18:00:08Z,281775557,,guicho_pacheco,898233036533367000,1
RT @liekemartens1: BARCELONA 😞❤🙏🏼,pt,898235308713681000,2017-08-17T17:29:20Z,706210310957490000,,miguelopes10,898218422923928000,1
#Barcelona ❤️ thoughts and prayers...,en,898270134049092000,2017-08-17T19:47:43Z,53382011,Barcelona,belleexoxo,,1
RT @VINAI: Barcelona ❤️ 🇪🇸,pt,898259723761275000,2017-08-17T19:06:21Z,732275056261403000,,amartimarcet91,898250260744553000,1
#Barcelona https://t.co/eRMTMwAcPe,und,898240174102123000,2017-08-17T17:48:40Z,840062133157089000,Barcelona,deisycabrales,,1
Pray for Barcelona 😭,en,898265365112914000,2017-08-17T19:28:46Z,129614511,,OneJholic,,1
"T'estimo, Barcelona. #PrayForBarcelona",es,898264786273579000,2017-08-17T19:26:28Z,3050011918,PrayForBarcelona,viewskamila,,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898259279160934000,2017-08-17T19:04:35Z,2937009490,,AdamCasies,898233036533367000,1
RT @MissGinsey: Barcelona.,pt,898263389570556000,2017-08-17T19:20:55Z,220726308,,piliins,898262829383418000,1
Mucha fuerza #Barcelona,es,898243206579704000,2017-08-17T18:00:43Z,3437248967,Barcelona,JosuMDRZz,,1
#Barcelona 💜 https://t.co/9W1HrzoeJo,und,898246402639188000,2017-08-17T18:13:25Z,721193849,Barcelona,JanseJ71,,1
RT @adnanjanuzaj: Barcelona 🙏🏻🙌🏻❤️💪,pt,898236504094454000,2017-08-17T17:34:05Z,517510295,,ColmD1987,898231453607178000,1
RT @BersGamer: Animo Barcelona,pt,898241096844583000,2017-08-17T17:52:20Z,878991255174349000,,Axel8118,898214077931061000,1
RT @samumtiti: 🙏🏾❤️Barcelona,pt,898234620843635000,2017-08-17T17:26:36Z,4203967155,,Steve_Oster1,898233036533367000,1
RT @MideAjiboye: Barcelona🙏🙏❤,pt,898250492102546000,2017-08-17T18:29:40Z,198947514,,Chriixus,898236040137384000,1
RT @AnthonyMartial: Barcelona 🙏🏾,pt,898255210694361000,2017-08-17T18:48:25Z,760514347709850000,,Mohem_ni,898254468105487000,1
"Barcelona, t' estimo molt!",und,898227276629901000,2017-08-17T16:57:25Z,153690249,,Chemaparis,,1
#Barcelona https://t.co/mokYjr5ifS,und,898229835155243000,2017-08-17T17:07:35Z,831895980,Barcelona,mrk146,,1
#Barcelona https://t.co/5KEp8giBSn,und,898231785494131000,2017-08-17T17:15:20Z,226725370,Barcelona,mikelet_8,,1
